NROGAR,DESC TIPGAR,MONEDA,M GARANTIA MO,M GARANTIA MN,SEGMENTO,may_1MM
12161,SUPER DEPOSITO,USD,1999.9,6635.6682,Banca Minorista,0
12162,CUENTAS EN GTIA,USD,6546.17,21720.19206,Banca Minorista,0
12163,FONDO MUTUO,PEN,6000,6000,Banca Minorista,0
12164,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
12165,DEPOSITO A PLAZO,PEN,2001,2001,Banca Minorista,0
12166,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
12167,DEPOSITO A PLAZO,PEN,23847,23847,Banca Minorista,0
12168,DEPOSITO A PLAZO,USD,2102.4,6975.7632,Banca Minorista,0
12169,DEPOSITO A PLAZO,PEN,2000,2000,Banca Minorista,0
12170,FONDO MUTUO,PEN,15000,15000,Banca Minorista,0
12171,DEPOSITO A PLAZO,PEN,2000,2000,Banca Minorista,0
12172,DEPOSITO A PLAZO,PEN,1200,1200,Banca Minorista,0
12173,FONDO MUTUO,PEN,6000,6000,Banca Minorista,0
12174,DEPOSITO A PLAZO,PEN,16202,16202,Banca Minorista,0
12175,CUENTAS EN GTIA,PEN,1440,1440,Banca Minorista,0
12176,DEPOSITO A PLAZO,PEN,10000,10000,Banca Minorista,0
12177,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12178,DEPOSITO A PLAZO,PEN,19975,19975,Banca Minorista,0
12179,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12180,CUENTAS EN GTIA,PEN,18000,18000,Banca Minorista,0
12181,DEPOSITO A PLAZO,PEN,6000,6000,Banca Minorista,0
12182,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12183,DEPOSITO A PLAZO,PEN,5508,5508,Banca Minorista,0
12184,FONDO MUTUO,PEN,12000,12000,Banca Minorista,0
12185,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
12186,DEPOSITO A PLAZO,PEN,10000,10000,Banca Minorista,0
12187,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
12188,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
12189,FONDO MUTUO,USD,40000,132720,Banca Minorista,0
12190,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
12191,FONDO MUTUO,PEN,2520,2520,Banca Minorista,0
12192,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12193,DEPOSITO A PLAZO,PEN,1407832.17,1407832.17,Banca Minorista,1
12194,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12195,FONDO MUTUO,PEN,3600,3600,Banca Minorista,0
12196,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12197,FONDO MUTUO,USD,16000,53088,Banca Minorista,0
12198,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12199,DEPOSITO A PLAZO,USD,253066.95,839676.1401,Banca Minorista,0
12200,FONDO MUTUO,PEN,4000,4000,Banca Minorista,0
12201,DEPOSITO A PLAZO,PEN,5000,5000,Banca Minorista,0
12202,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12203,SUPER DEPOSITO,USD,1300,4313.4,Banca Minorista,0
12204,DEPOSITO A PLAZO,PEN,3000,3000,Banca Minorista,0
12205,DEPOSITO A PLAZO,PEN,14400,14400,Banca Minorista,0
12206,CUENTAS EN GTIA,PEN,12000,12000,Banca Minorista,0
12207,CUENTAS EN GTIA,USD,4500,14931,Banca Minorista,0
12208,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
12209,FONDO MUTUO,PEN,700,700,Banca Minorista,0
12210,FONDO MUTUO,PEN,770,770,Banca Minorista,0
12211,FONDO MUTUO,USD,2000,6636,Banca Minorista,0
12212,FONDO MUTUO,USD,60000,199080,Banca Minorista,0
12213,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
12214,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
12215,DEPOSITO A PLAZO,PEN,21600,21600,Banca Minorista,0
12216,FONDO MUTUO,PEN,700,700,Banca Minorista,0
12217,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12218,DEPOSITO A PLAZO,PEN,2299.9,2299.9,Banca Minorista,0
12219,SUPER DEPOSITO,PEN,6004.8,6004.8,Banca Minorista,0
12220,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12221,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12222,FONDO MUTUO,PEN,10000,10000,Banca Minorista,0
12223,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12224,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12225,CUENTAS EN GTIA,USD,1230.22,4081.86996,Banca Minorista,0
12226,SUPER DEPOSITO,PEN,1199.95,1199.95,Banca Minorista,0
12227,DEPOSITO A PLAZO,PEN,40000,40000,Banca Minorista,0
12228,CUENTAS EN GTIA,USD,3300,10949.4,Banca Minorista,0
12229,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12230,DEPOSITO A PLAZO,PEN,3000,3000,Banca Minorista,0
12231,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
12232,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
12233,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12234,DEPOSITO A PLAZO,USD,4900,16258.2,Banca Minorista,0
12235,DEPOSITO A PLAZO,PEN,7000,7000,Banca Minorista,0
12236,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12237,DEPOSITO A PLAZO,PEN,22316,22316,Banca Minorista,0
12238,FONDO MUTUO,PEN,960,960,Banca Minorista,0
12239,CUENTAS EN GTIA,PEN,30000,30000,Banca Minorista,0
12240,CUENTAS EN GTIA,PEN,277346.15,277346.15,Banca Minorista,0
12241,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
12242,CUENTAS EN GTIA,USD,12000,39816,Banca Minorista,0
12243,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12244,CUENTAS EN GTIA,PEN,900,900,Banca Minorista,0
12245,DEPOSITO A PLAZO,PEN,16203,16203,Banca Minorista,0
12246,CUENTAS EN GTIA,PEN,900,900,Banca Minorista,0
12247,DEPOSITO A PLAZO,PEN,2400,2400,Banca Minorista,0
12248,FONDO MUTUO,PEN,16200,16200,Banca Minorista,0
12249,CUENTAS EN GTIA,PEN,3600,3600,Banca Minorista,0
12250,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12251,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12252,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
12253,SUPER DEPOSITO,PEN,1800,1800,Banca Minorista,0
12254,DEPOSITO A PLAZO,PEN,2880,2880,Banca Minorista,0
12255,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12256,DEPOSITO A PLAZO,USD,7900,26212.2,Banca Minorista,0
12257,DEPOSITO A PLAZO,PEN,23625,23625,Banca Minorista,0
12258,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
12259,CUENTAS EN GTIA,USD,4900,16258.2,Banca Minorista,0
12260,DEPOSITO A PLAZO,PEN,20000,20000,Banca Minorista,0
12261,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
12262,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12263,DEPOSITO A PLAZO,PEN,28415.19,28415.19,Banca Minorista,0
12264,FONDO MUTUO,PEN,850,850,Banca Minorista,0
12265,DEPOSITO A PLAZO,PEN,32697.44,32697.44,Banca Minorista,0
12266,DEPOSITO A PLAZO,PEN,12000,12000,Banca Minorista,0
12267,CUENTAS EN GTIA,PEN,960,960,Banca Minorista,0
12268,CUENTAS EN GTIA,PEN,12999,12999,Banca Minorista,0
12269,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
12270,DEPOSITO A PLAZO,PEN,9177.02,9177.02,Banca Minorista,0
12271,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
12272,FONDO MUTUO,PEN,6000,6000,Banca Minorista,0
12273,CUENTAS EN GTIA,USD,2999.95,9953.8341,Banca Minorista,0
12274,SUPER DEPOSITO,PEN,1500,1500,Banca Minorista,0
12275,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12276,CUENTAS EN GTIA,USD,5000,16590,Banca Minorista,0
12277,CUENTAS EN GTIA,USD,5000,16590,Banca Minorista,0
12278,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12279,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
12280,CUENTAS EN GTIA,USD,4000,13272,Banca Minorista,0
12281,DEPOSITO A PLAZO,PEN,13800,13800,Banca Minorista,0
12282,SUPER DEPOSITO,PEN,1500,1500,Banca Minorista,0
12283,FONDO MUTUO,PEN,3000,3000,Banca Minorista,0
12284,FONDO MUTUO,PEN,2000,2000,Banca Minorista,0
12285,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
12286,CUENTAS EN GTIA,PEN,9000,9000,Banca Minorista,0
12287,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12288,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
12289,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
12290,SUPER DEPOSITO,PEN,5000,5000,Banca Minorista,0
12291,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12292,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12293,CUENTAS EN GTIA,USD,8000,26544,Banca Minorista,0
12294,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
12295,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12296,CUENTAS EN GTIA,PEN,700,700,Banca Minorista,0
12297,DEPOSITO A PLAZO,PEN,3600,3600,Banca Minorista,0
12298,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12299,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12300,SUPER DEPOSITO,PEN,6000,6000,Banca Minorista,0
12301,FONDO MUTUO,PEN,10000,10000,Banca Minorista,0
12302,SUPER DEPOSITO,USD,7500,24885,Banca Minorista,0
12303,FONDO MUTUO,PEN,100000,100000,Banca Minorista,0
12304,CUENTAS EN GTIA,USD,104671.2,347299.0416,Banca Minorista,0
12305,SUPER DEPOSITO,USD,1000,3318,Banca Minorista,0
12306,CUENTAS EN GTIA,PEN,5200,5200,Banca Minorista,0
12307,DEPOSITO A PLAZO,PEN,5000,5000,Banca Minorista,0
12308,FONDO MUTUO,PEN,95387.76,95387.76,Banca Minorista,0
12309,DEPOSITO A PLAZO,PEN,13615.73,13615.73,Banca Minorista,0
12310,CUENTAS EN GTIA,USD,4000,13272,Banca Minorista,0
12311,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12312,CUENTAS EN GTIA,USD,2800,9290.4,Banca Minorista,0
12313,CUENTAS EN GTIA,USD,300,995.4,Banca Minorista,0
12314,FONDO MUTUO,PEN,1440,1440,Banca Minorista,0
12315,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12316,FONDO MUTUO,PEN,6000,6000,Banca Minorista,0
12317,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
12318,FONDO MUTUO,PEN,27500,27500,Banca Minorista,0
12319,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
12320,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12321,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
12322,DEPOSITO A PLAZO,PEN,14405,14405,Banca Minorista,0
12323,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
12324,DEPOSITO A PLAZO,PEN,5000,5000,Banca Minorista,0
12325,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
12326,DEPOSITO A PLAZO,PEN,3000.05,3000.05,Banca Minorista,0
12327,CUENTAS EN GTIA,PEN,8400,8400,Banca Minorista,0
12328,FONDO MUTUO,PEN,960,960,Banca Minorista,0
12329,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
12330,DEPOSITO A PLAZO,PEN,4000,4000,Banca Minorista,0
12331,FONDO MUTUO,PEN,15000,15000,Banca Minorista,0
12332,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12333,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
12334,FONDO MUTUO,PEN,7200,7200,Banca Minorista,0
12335,FONDO MUTUO,PEN,21240,21240,Banca Minorista,0
12336,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
12337,CUENTAS EN GTIA,PEN,7400,7400,Banca Minorista,0
12338,DEPOSITO A PLAZO,PEN,3000,3000,Banca Minorista,0
12339,FONDO MUTUO,PEN,18750,18750,Banca Minorista,0
12340,CUENTAS EN GTIA,PEN,1800,1800,Banca Minorista,0
12341,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12342,FONDO MUTUO,USD,194,643.692,Banca Minorista,0
12343,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12344,DEPOSITO A PLAZO,USD,145000,481110,Banca Minorista,0
12345,FONDO MUTUO,USD,3716,12329.688,Banca Minorista,0
12346,FONDO MUTUO,USD,5655,18763.29,Banca Minorista,0
12347,DEPOSITO A PLAZO,USD,6128.1,20333.0358,Banca Minorista,0
12348,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
12349,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
12350,DEPOSITO A PLAZO,PEN,55790,55790,Banca Minorista,0
12351,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
12352,FONDO MUTUO,PEN,960,960,Banca Minorista,0
12353,DEPOSITO A PLAZO,USD,6500,21567,Banca Minorista,0
12354,DEPOSITO A PLAZO,USD,14000,46452,Banca Minorista,0
12355,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12356,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12357,CUENTAS EN GTIA,PEN,1980,1980,Banca Minorista,0
12358,CUENTAS EN GTIA,USD,294,975.492,Banca Minorista,0
12359,CUENTAS EN GTIA,USD,23220,77043.96,Banca Minorista,0
12360,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12361,CUENTAS EN GTIA,USD,10560,35038.08,Banca Minorista,0
12362,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12363,DEPOSITO A PLAZO,PEN,7000,7000,Banca Minorista,0
12364,DEPOSITO A PLAZO,USD,19291.61,64009.56198,Banca Minorista,0
12365,DEPOSITO A PLAZO,USD,4640,15395.52,Banca Minorista,0
12366,DEPOSITO A PLAZO,USD,10000,33180,Banca Minorista,0
12367,SUPER DEPOSITO,USD,2000,6636,Banca Minorista,0
12368,CUENTAS EN GTIA,USD,247,819.546,Banca Minorista,0
12369,CUENTAS EN GTIA,PEN,4200,4200,Banca Minorista,0
12370,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12371,CUENTAS EN GTIA,USD,17192,57043.056,Banca Minorista,0
12372,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12373,CUENTAS EN GTIA,PEN,1440,1440,Banca Minorista,0
12374,CUENTAS EN GTIA,USD,3273,10859.814,Banca Minorista,0
12375,CUENTAS EN GTIA,USD,200000,663600,Banca Minorista,0
12376,CUENTAS EN GTIA,PEN,350000,350000,Banca Minorista,0
12377,FONDO MUTUO,USD,5794,19224.492,Banca Minorista,0
12378,CUENTAS EN GTIA,PEN,5000,5000,Banca Minorista,0
12379,DEPOSITO A PLAZO,PEN,14450,14450,Banca Minorista,0
12380,DEPOSITO A PLAZO,PEN,30000,30000,Banca Minorista,0
12381,DEPOSITO A PLAZO,PEN,300000,300000,Banca Minorista,0
12382,CUENTAS EN GTIA,USD,931,3089.058,Banca Minorista,0
12383,SUPER DEPOSITO,USD,3000,9954,Banca Minorista,0
12384,DEPOSITO A PLAZO,USD,7200,23889.6,Banca Minorista,0
12385,FONDO MUTUO,USD,1300,4313.4,Banca Minorista,0
12386,SUPER DEPOSITO,USD,4504.5,14945.931,Banca Minorista,0
12387,CUENTAS EN GTIA,PEN,8400,8400,Banca Minorista,0
12388,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
12389,FONDO MUTUO,PEN,1500,1500,Banca Minorista,0
12390,FONDO MUTUO,USD,772,2561.496,Banca Minorista,0
12391,DEPOSITO A PLAZO,USD,10000,33180,Banca Minorista,0
12392,FONDO MUTUO,USD,780,2588.04,Banca Minorista,0
12393,FONDO MUTUO,USD,4623,15339.114,Banca Minorista,0
12394,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
12395,CUENTAS EN GTIA,PEN,3600,3600,Banca Minorista,0
12396,FONDO MUTUO,PEN,6000,6000,Banca Minorista,0
12397,FONDO MUTUO,USD,1320,4379.76,Banca Minorista,0
12398,FONDO MUTUO,PEN,238379,238379,Banca Minorista,0
12399,DEPOSITO A PLAZO,USD,72000,238896,Banca Minorista,0
12400,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
12401,FONDO MUTUO,PEN,2500,2500,Banca Minorista,0
12402,FONDO MUTUO,USD,5000,16590,Banca Minorista,0
12403,FONDO MUTUO,PEN,1800,1800,Banca Minorista,0
12404,CUENTAS EN GTIA,USD,101880,338037.84,Banca Minorista,0
12405,CUENTAS EN GTIA,PEN,6000,6000,Banca Minorista,0
12406,FONDO MUTUO,PEN,6000,6000,Banca Minorista,0
12407,CUENTAS EN GTIA,USD,799.85,2653.9023,Banca Minorista,0
12408,CUENTAS EN GTIA,USD,1200,3981.6,Banca Minorista,0
12409,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12410,DEPOSITO A PLAZO,PEN,206179.81,206179.81,Banca Minorista,0
12411,FONDO MUTUO,USD,5500,18249,Banca Minorista,0
12412,DEPOSITO A PLAZO,PEN,15000,15000,Banca Minorista,0
12413,FONDO MUTUO,PEN,12000,12000,Banca Minorista,0
12414,DEPOSITO A PLAZO,PEN,7000,7000,Banca Minorista,0
12415,DEPOSITO A PLAZO,PEN,10000,10000,Banca Minorista,0
12416,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
12417,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12418,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12419,CUENTAS EN GTIA,PEN,2200,2200,Banca Minorista,0
12420,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
12421,FONDO MUTUO,PEN,9000,9000,Banca Minorista,0
12422,DEPOSITO A PLAZO,PEN,3000,3000,Banca Minorista,0
12423,DEPOSITO A PLAZO,USD,400000,1327200,Banca Minorista,1
12424,CUENTAS EN GTIA,PEN,12000,12000,Banca Minorista,0
12425,DEPOSITO A PLAZO,USD,1000,3318,Banca Minorista,0
12426,CUENTAS EN GTIA,PEN,2000,2000,Banca Minorista,0
12427,DEPOSITO A PLAZO,PEN,19000,19000,Banca Minorista,0
12428,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
12429,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
12430,FONDO MUTUO,PEN,999.8,999.8,Banca Minorista,0
12431,FONDO MUTUO,USD,899,2982.882,Banca Minorista,0
12432,CUENTAS EN GTIA,USD,3570,11845.26,Banca Minorista,0
12433,DEPOSITO A PLAZO,PEN,14000,14000,Banca Minorista,0
12434,CUENTAS EN GTIA,PEN,960,960,Banca Minorista,0
12435,FONDO MUTUO,PEN,4000,4000,Banca Minorista,0
12436,DEPOSITO A PLAZO,PEN,3000,3000,Banca Minorista,0
12437,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
12438,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
12439,SUPER DEPOSITO,USD,5000,16590,Banca Minorista,0
12440,DEPOSITO A PLAZO,USD,6800,22562.4,Banca Minorista,0
12441,FONDO MUTUO,PEN,1100,1100,Banca Minorista,0
12442,DEPOSITO A PLAZO,PEN,7282,7282,Banca Minorista,0
12443,CUENTAS EN GTIA,PEN,700,700,Banca Minorista,0
12444,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
12445,FONDO MUTUO,PEN,33000,33000,Banca Minorista,0
12446,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12447,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
12448,FONDO MUTUO,USD,5801,19247.718,Banca Minorista,0
12449,CUENTAS EN GTIA,USD,4174,13849.332,Banca Minorista,0
12450,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
12451,CUENTAS EN GTIA,PEN,1440,1440,Banca Minorista,0
12452,FONDO MUTUO,USD,5300,17585.4,Banca Minorista,0
12453,CUENTAS EN GTIA,PEN,24000,24000,Banca Minorista,0
12454,FONDO MUTUO,USD,5400,17917.2,Banca Minorista,0
12455,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12456,DEPOSITO A PLAZO,USD,1200,3981.6,Banca Minorista,0
12457,CUENTAS EN GTIA,PEN,2500,2500,Banca Minorista,0
12458,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
12459,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
12460,SUPER DEPOSITO,USD,1500.79,4979.62122,Banca Minorista,0
12461,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12462,DEPOSITO A PLAZO,USD,24000,79632,Banca Minorista,0
12463,CUENTAS EN GTIA,USD,247,819.546,Banca Minorista,0
12464,SUPER DEPOSITO,USD,5388.65,17879.5407,Banca Minorista,0
12465,FONDO MUTUO,PEN,4623,4623,Banca Minorista,0
12466,FONDO MUTUO,PEN,46223,46223,Banca Minorista,0
12467,CUENTAS EN GTIA,USD,772,2561.496,Banca Minorista,0
12468,CUENTAS EN GTIA,PEN,2760,2760,Banca Minorista,0
12469,DEPOSITO A PLAZO,PEN,2000,2000,Banca Minorista,0
12470,FONDO MUTUO,USD,480,1592.64,Banca Minorista,0
12471,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
12472,CUENTAS EN GTIA,PEN,800,800,Banca Minorista,0
12473,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
12474,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
12475,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
12476,SUPER DEPOSITO,USD,2500,8295,Banca Minorista,0
12477,CUENTAS EN GTIA,USD,352,1167.936,Banca Minorista,0
12478,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12479,CUENTAS EN GTIA,USD,1000,3318,Banca Minorista,0
12480,FONDO MUTUO,USD,1500,4977,Banca Minorista,0
12481,FONDO MUTUO,USD,8751.54,29037.60972,Banca Minorista,0
12482,FONDO MUTUO,PEN,700,700,Banca Minorista,0
12483,CUENTAS EN GTIA,PEN,3000,3000,Banca Minorista,0
12484,CUENTAS EN GTIA,PEN,2000,2000,Banca Minorista,0
12485,CUENTAS EN GTIA,USD,252,836.136,Banca Minorista,0
12486,CUENTAS EN GTIA,PEN,800,800,Banca Minorista,0
12487,CUENTAS EN GTIA,PEN,3600,3600,Banca Minorista,0
12488,CUENTAS EN GTIA,USD,250,829.5,Banca Minorista,0
12489,CUENTAS EN GTIA,PEN,12000,12000,Banca Minorista,0
12490,CUENTAS EN GTIA,USD,246,816.228,Banca Minorista,0
12491,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12492,DEPOSITO A PLAZO,PEN,21630,21630,Banca Minorista,0
12493,CUENTAS EN GTIA,USD,1000,3318,Banca Minorista,0
12494,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
12495,DEPOSITO A PLAZO,PEN,9850,9850,Banca Minorista,0
12496,CUENTAS EN GTIA,PEN,800,800,Banca Minorista,0
12497,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
12498,SUPER DEPOSITO,PEN,2701.44,2701.44,Banca Minorista,0
12499,CUENTAS EN GTIA,PEN,1475,1475,Banca Minorista,0
12500,DEPOSITO A PLAZO,PEN,11197,11197,Banca Minorista,0
12501,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
12502,CUENTAS EN GTIA,PEN,1100,1100,Banca Minorista,0
12503,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12504,FONDO MUTUO,PEN,12000,12000,Banca Minorista,0
12505,CUENTAS EN GTIA,PEN,12000,12000,Banca Minorista,0
12506,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12507,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
12508,DEPOSITO A PLAZO,PEN,29646,29646,Banca Minorista,0
12509,FONDO MUTUO,PEN,960,960,Banca Minorista,0
12510,FONDO MUTUO,PEN,960,960,Banca Minorista,0
12511,CUENTAS EN GTIA,PEN,900,900,Banca Minorista,0
12512,DEPOSITO A PLAZO,PEN,8013,8013,Banca Minorista,0
12513,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
12514,CUENTAS EN GTIA,USD,991.8,3290.7924,Banca Minorista,0
12515,FONDO MUTUO,PEN,840,840,Banca Minorista,0
12516,CUENTAS EN GTIA,PEN,95300,95300,Banca Minorista,0
12517,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
12518,CUENTAS EN GTIA,PEN,57526,57526,Banca Minorista,0
12519,CUENTAS EN GTIA,PEN,28188,28188,Banca Minorista,0
12520,CUENTAS EN GTIA,PEN,1100,1100,Banca Minorista,0
12521,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12522,CUENTAS EN GTIA,PEN,15600,15600,Banca Minorista,0
12523,CUENTAS EN GTIA,PEN,3600,3600,Banca Minorista,0
12524,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
12525,CUENTAS EN GTIA,USD,395,1310.61,Banca Minorista,0
12526,DEPOSITO A PLAZO,PEN,5000.94,5000.94,Banca Minorista,0
12527,CUENTAS EN GTIA,USD,7170,23790.06,Banca Minorista,0
12528,DEPOSITO A PLAZO,PEN,3000,3000,Banca Minorista,0
12529,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
12530,CUENTAS EN GTIA,USD,600,1990.8,Banca Minorista,0
12531,FONDO MUTUO,USD,7201,23892.918,Banca Minorista,0
12532,SUPER DEPOSITO,PEN,3000,3000,Banca Minorista,0
12533,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12534,CUENTAS EN GTIA,PEN,5000,5000,Banca Minorista,0
12535,DEPOSITO A PLAZO,PEN,19800,19800,Banca Minorista,0
12536,DEPOSITO A PLAZO,PEN,14411,14411,Banca Minorista,0
12537,CUENTAS EN GTIA,USD,651,2160.018,Banca Minorista,0
12538,DEPOSITO A PLAZO,PEN,328000,328000,Banca Minorista,0
12539,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
12540,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
12541,CUENTAS EN GTIA,PEN,6000,6000,Banca Minorista,0
12542,CUENTAS EN GTIA,PEN,770,770,Banca Minorista,0
12543,CUENTAS EN GTIA,PEN,2040,2040,Banca Minorista,0
12544,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
12545,DEPOSITO A PLAZO,PEN,45791.8,45791.8,Banca Minorista,0
12546,FONDO MUTUO,PEN,960,960,Banca Minorista,0
12547,DEPOSITO A PLAZO,PEN,12680.2,12680.2,Banca Minorista,0
12548,DEPOSITO A PLAZO,PEN,12000,12000,Banca Minorista,0
12549,SUPER DEPOSITO,USD,500,1659,Banca Minorista,0
12550,CUENTAS EN GTIA,PEN,900,900,Banca Minorista,0
12551,CUENTAS EN GTIA,USD,52738.6,174986.6748,Banca Minorista,0
12552,DEPOSITO A PLAZO,PEN,45452.99,45452.99,Banca Minorista,0
12553,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
12554,CUENTAS EN GTIA,USD,4400,14599.2,Banca Minorista,0
12555,DEPOSITO A PLAZO,PEN,10000,10000,Banca Minorista,0
